"","id","trial","rating","age","lang","race","gender","colorblind","focus","issues"
"116","308Q0PEVB9Q2SG4CPCEZVP5TKPM9II","15_2",33,"28","English","white","female","no","yes","yes it started me back at #32 near the end (#58)"
"117","308Q0PEVB9Q2SG4CPCEZVP5TKPM9II","31_1",3,"28","English","white","female","no","yes","yes it started me back at #32 near the end (#58)"
"118","308Q0PEVB9Q2SG4CPCEZVP5TKPM9II","31_2",9,"28","English","white","female","no","yes","yes it started me back at #32 near the end (#58)"
"119","308Q0PEVB9Q2SG4CPCEZVP5TKPM9II","35_1",71,"28","English","white","female","no","yes","yes it started me back at #32 near the end (#58)"
"120","308Q0PEVB9Q2SG4CPCEZVP5TKPM9II","35_2",86,"28","English","white","female","no","yes","yes it started me back at #32 near the end (#58)"
"121","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","23_1",63,"33","English","black","female","no","yes","no"
"122","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","23_2",73,"33","English","black","female","no","yes","no"
"123","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","17_2",63,"33","English","black","female","no","yes","no"
"124","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","17_1",62,"33","English","black","female","no","yes","no"
"125","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","12_2",62,"33","English","black","female","no","yes","no"
"126","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","12_1",67,"33","English","black","female","no","yes","no"
"127","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","26_2",74,"33","English","black","female","no","yes","no"
"128","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","26_1",16,"33","English","black","female","no","yes","no"
"129","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","22_2",66,"33","English","black","female","no","yes","no"
"130","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","22_1",4,"33","English","black","female","no","yes","no"
"131","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","14_1",40,"33","English","black","female","no","yes","no"
"132","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","14_2",27,"33","English","black","female","no","yes","no"
"133","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","31_1",23,"33","English","black","female","no","yes","no"
"134","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","31_2",26,"33","English","black","female","no","yes","no"
"135","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","25_1",22,"33","English","black","female","no","yes","no"
"136","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","25_2",73,"33","English","black","female","no","yes","no"
"137","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","24_2",81,"33","English","black","female","no","yes","no"
"138","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","24_1",7,"33","English","black","female","no","yes","no"
"139","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","34_2",69,"33","English","black","female","no","yes","no"
"140","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","34_1",79,"33","English","black","female","no","yes","no"
"141","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","15_2",34,"33","English","black","female","no","yes","no"
"142","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","15_1",23,"33","English","black","female","no","yes","no"
"143","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","21_2",17,"33","English","black","female","no","yes","no"
"144","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","21_1",10,"33","English","black","female","no","yes","no"
"145","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","28_2",23,"33","English","black","female","no","yes","no"
"146","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","28_1",19,"33","English","black","female","no","yes","no"
"147","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","16_2",24,"33","English","black","female","no","yes","no"
"148","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","16_1",11,"33","English","black","female","no","yes","no"
"149","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","29_1",8,"33","English","black","female","no","yes","no"
"150","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","29_2",32,"33","English","black","female","no","yes","no"
"151","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","31_1",20,"33","English","black","female","no","yes","no"
"152","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","31_2",26,"33","English","black","female","no","yes","no"
"153","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","13_1",14,"33","English","black","female","no","yes","no"
"154","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","13_2",80,"33","English","black","female","no","yes","no"
"155","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","9_2",23,"33","English","black","female","no","yes","no"
"156","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","9_1",20,"33","English","black","female","no","yes","no"
"157","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","30_1",11,"33","English","black","female","no","yes","no"
"158","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","30_2",68,"33","English","black","female","no","yes","no"
"159","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","7_2",22,"33","English","black","female","no","yes","no"
"160","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","7_1",9,"33","English","black","female","no","yes","no"
"161","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","19_1",14,"33","English","black","female","no","yes","no"
"162","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","19_2",21,"33","English","black","female","no","yes","no"
"163","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","27_1",68,"33","English","black","female","no","yes","no"
"164","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","27_2",69,"33","English","black","female","no","yes","no"
"165","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","11_1",4,"33","English","black","female","no","yes","no"
"166","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","11_2",55,"33","English","black","female","no","yes","no"
"167","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","20_1",35,"33","English","black","female","no","yes","no"
"168","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","20_2",20,"33","English","black","female","no","yes","no"
"169","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","35_2",36,"33","English","black","female","no","yes","no"
"170","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","35_1",64,"33","English","black","female","no","yes","no"
"171","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","18_1",39,"33","English","black","female","no","yes","no"
"172","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","18_2",44,"33","English","black","female","no","yes","no"
"173","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","8_1",42,"33","English","black","female","no","yes","no"
"174","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","8_2",61,"33","English","black","female","no","yes","no"
"175","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","36_2",39,"33","English","black","female","no","yes","no"
"176","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","36_1",36,"33","English","black","female","no","yes","no"
"177","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","33_2",19,"33","English","black","female","no","yes","no"
"178","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","33_1",40,"33","English","black","female","no","yes","no"
"179","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","10_2",40,"33","English","black","female","no","yes","no"
"180","30MVJZJNHNQYNROI7UZZ7QKTX4B9JU","10_1",33,"33","English","black","female","no","yes","no"
"181","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","7_1",7,"28","english","white","male","no","yes","no"
"182","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","7_2",19,"28","english","white","male","no","yes","no"
"183","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","35_2",24,"28","english","white","male","no","yes","no"
"184","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","35_1",35,"28","english","white","male","no","yes","no"
"185","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","27_1",27,"28","english","white","male","no","yes","no"
"186","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","27_2",62,"28","english","white","male","no","yes","no"
"187","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","28_2",32,"28","english","white","male","no","yes","no"
"188","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","28_1",31,"28","english","white","male","no","yes","no"
"189","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","22_2",20,"28","english","white","male","no","yes","no"
"190","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","22_1",4,"28","english","white","male","no","yes","no"
"191","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","24_1",55,"28","english","white","male","no","yes","no"
"192","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","24_2",73,"28","english","white","male","no","yes","no"
"193","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","29_2",19,"28","english","white","male","no","yes","no"
"194","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","29_1",9,"28","english","white","male","no","yes","no"
"195","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","20_1",68,"28","english","white","male","no","yes","no"
"196","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","20_2",86,"28","english","white","male","no","yes","no"
"197","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","26_1",33,"28","english","white","male","no","yes","no"
"198","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","26_2",81,"28","english","white","male","no","yes","no"
"199","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","36_2",72,"28","english","white","male","no","yes","no"
"200","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","36_1",80,"28","english","white","male","no","yes","no"
"201","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","13_1",33,"28","english","white","male","no","yes","no"
"202","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","13_2",41,"28","english","white","male","no","yes","no"
"203","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","15_2",40,"28","english","white","male","no","yes","no"
"204","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","15_1",15,"28","english","white","male","no","yes","no"
"205","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","8_2",35,"28","english","white","male","no","yes","no"
"206","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","8_1",22,"28","english","white","male","no","yes","no"
"207","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","31_1",15,"28","english","white","male","no","yes","no"
"208","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","31_2",56,"28","english","white","male","no","yes","no"
"209","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","30_1",11,"28","english","white","male","no","yes","no"
"210","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","30_2",68,"28","english","white","male","no","yes","no"
"211","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","11_1",58,"28","english","white","male","no","yes","no"
"212","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","11_2",54,"28","english","white","male","no","yes","no"
"213","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","17_1",15,"28","english","white","male","no","yes","no"
"214","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","17_2",69,"28","english","white","male","no","yes","no"
"215","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","23_1",22,"28","english","white","male","no","yes","no"
"216","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","23_2",64,"28","english","white","male","no","yes","no"
"217","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","33_1",57,"28","english","white","male","no","yes","no"
"218","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","33_2",78,"28","english","white","male","no","yes","no"
"219","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","9_1",7,"28","english","white","male","no","yes","no"
"220","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","9_2",58,"28","english","white","male","no","yes","no"
"221","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","21_1",18,"28","english","white","male","no","yes","no"
"222","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","21_2",66,"28","english","white","male","no","yes","no"
"223","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","16_1",27,"28","english","white","male","no","yes","no"
"224","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","16_2",44,"28","english","white","male","no","yes","no"
"225","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","31_1",9,"28","english","white","male","no","yes","no"
"226","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","31_2",71,"28","english","white","male","no","yes","no"
"227","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","14_1",59,"28","english","white","male","no","yes","no"
"228","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","14_2",78,"28","english","white","male","no","yes","no"
"229","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","25_2",69,"28","english","white","male","no","yes","no"
"230","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","25_1",82,"28","english","white","male","no","yes","no"
"231","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","34_2",92,"28","english","white","male","no","yes","no"
"232","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","34_1",89,"28","english","white","male","no","yes","no"
"233","31IBVUNM9TCGFWFPR5DAKAHYVPCVFS","19_1",63,"28","english","white","male","no","yes","no"
